# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Nov  4 14:52:22 2023
#
# User preference: *
#
# CONSTRAINT:  order by pl_name desc
#
# COLUMN pl_name:        Planet Name
# COLUMN disc_year:      Discovery Year
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN sy_dist:        Distance [pc]
#
pl_name,disc_year,pl_radj,pl_bmassj,pl_orbeccen,pl_eqt,sy_dist
Kepler-1697 b,2020,,,,,247.7710000
Kepler-1697 b,2020,0.112,,,,247.7710000
Kepler-1697 b,2020,,,0.000000,630,247.7710000
Kepler-1697 b,2020,,,0.000000,630,247.7710000
Kepler-1697 b,2020,,,0.000000,630,247.7710000
Kepler-1697 b,2020,,,0.000000,630,247.7710000
Kepler-1697 b,2020,,,,,247.7710000
Kepler-1696 b,2020,,,,,1506.3600000
Kepler-1696 b,2020,,,0.000000,454,1506.3600000
Kepler-1696 b,2020,,,0.000000,454,1506.3600000
Kepler-1696 b,2020,,,0.000000,454,1506.3600000
Kepler-1696 b,2020,0.251,,,,1506.3600000
Kepler-1696 b,2020,,,,,1506.3600000
Kepler-1696 b,2020,,,0.000000,454,1506.3600000
Kepler-1695 b,2020,,,,,791.1750000
Kepler-1695 b,2020,,,0.000000,954,791.1750000
Kepler-1695 b,2020,,,0.000000,954,791.1750000
Kepler-1695 b,2020,,,0.000000,954,791.1750000
Kepler-1695 b,2020,0.100,,,,791.1750000
Kepler-1695 b,2020,,,0.000000,962,791.1750000
Kepler-1695 b,2020,,,0.000000,957,791.1750000
Kepler-1694 b,2020,,,,,513.3290000
Kepler-1694 b,2020,,,0.000000,866,513.3290000
Kepler-1694 b,2020,,,0.000000,841,513.3290000
Kepler-1694 b,2020,,,0.000000,841,513.3290000
Kepler-1694 b,2020,,,0.000000,956,513.3290000
Kepler-1694 b,2020,,,0.000000,841,513.3290000
Kepler-1694 b,2020,0.105,,,,513.3290000
Kepler-1693 c,2021,,,0.000000,957,760.0650000
Kepler-1693 c,2021,,,0.000000,957,760.0650000
Kepler-1693 c,2021,,,0.000000,1059,760.0650000
Kepler-1693 c,2021,,,,,760.0650000
Kepler-1693 c,2021,0.087,,,,760.0650000
Kepler-1693 c,2021,,,0.000000,947,760.0650000
Kepler-1693 c,2021,,,0.000000,957,760.0650000
Kepler-1693 b,2020,,,0.000000,807,760.0650000
Kepler-1693 b,2020,,,0.000000,729,760.0650000
Kepler-1693 b,2020,0.115,,,,760.0650000
Kepler-1693 b,2020,,,0.000000,729,760.0650000
Kepler-1693 b,2020,,,0.000000,729,760.0650000
Kepler-1693 b,2020,,,,,760.0650000
Kepler-1693 b,2020,,,0.000000,723,760.0650000
Kepler-1692 b,2020,,,0.000000,898,591.0190000
Kepler-1692 b,2020,,,,,591.0190000
Kepler-1692 b,2020,0.099,,,,591.0190000
Kepler-1692 b,2020,,,0.000000,897,591.0190000
Kepler-1692 b,2020,,,0.000000,841,591.0190000
Kepler-1692 b,2020,,,0.000000,898,591.0190000
Kepler-1692 b,2020,,,0.000000,898,591.0190000
Kepler-1691 b,2020,,,0.000000,1324,1267.6700000
Kepler-1691 b,2020,0.164,,,,1267.6700000
Kepler-1691 b,2020,,,,,1267.6700000
Kepler-1691 b,2020,,,0.000000,1324,1267.6700000
Kepler-1691 b,2020,,,0.000000,1297,1267.6700000
Kepler-1691 b,2020,,,0.000000,1283,1267.6700000
Kepler-1691 b,2020,,,0.000000,1324,1267.6700000
Kepler-1690 b,2020,,,0.000000,273,703.7890000
Kepler-1690 b,2020,,,0.000000,273,703.7890000
Kepler-1690 b,2020,,,,,703.7890000
Kepler-1690 b,2020,,,0.000000,294,703.7890000
Kepler-1690 b,2020,0.251,,,,703.7890000
Kepler-1690 b,2020,,,0.000000,273,703.7890000
Kepler-1690 b,2020,,,0.000000,267,703.7890000
Kepler-1690 b,2020,,,,,703.7890000
Kepler-169 f,2014,0.230,,,,406.5290000
Kepler-169 f,2014,,,,,406.5290000
Kepler-169 f,2014,,,0.000000,366,406.5290000
Kepler-169 f,2014,0.254,,,,406.5290000
Kepler-169 f,2014,,,0.000000,366,406.5290000
Kepler-169 f,2014,,,0.000000,321,406.5290000
Kepler-169 f,2014,,,,,406.5290000
Kepler-169 f,2014,,,0.000000,366,406.5290000
Kepler-169 f,2014,,,0.000000,498,406.5290000
Kepler-169 f,2014,,,,,406.5290000
Kepler-169 f,2014,0.227,,,,406.5290000
Kepler-169 e,2014,,,0.000000,923,406.5290000
Kepler-169 e,2014,,,,,406.5290000
Kepler-169 e,2014,,,0.000000,678,406.5290000
Kepler-169 e,2014,,,,,406.5290000
Kepler-169 e,2014,0.196,,,,406.5290000
Kepler-169 e,2014,,,,,406.5290000
Kepler-169 e,2014,,,0.000000,678,406.5290000
Kepler-169 e,2014,,,0.000000,678,406.5290000
Kepler-169 e,2014,,,0.000000,595,406.5290000
Kepler-169 e,2014,0.192,,,,406.5290000
Kepler-169 e,2014,0.205,,,,406.5290000
Kepler-169 d,2014,,,0.000000,1091,406.5290000
Kepler-169 d,2014,,,0.000000,800,406.5290000
Kepler-169 d,2014,,,0.000000,800,406.5290000
Kepler-169 d,2014,,,0.000000,702,406.5290000
Kepler-169 d,2014,,,0.000000,800,406.5290000
Kepler-169 d,2014,0.112,,,,406.5290000
Kepler-169 d,2014,,,,,406.5290000
Kepler-169 d,2014,0.145,,,,406.5290000
Kepler-169 d,2014,,,,,406.5290000
Kepler-169 d,2014,0.124,,,,406.5290000
Kepler-169 d,2014,,,,,406.5290000
Kepler-169 c,2014,,,0.000000,776,406.5290000
Kepler-169 c,2014,0.106,,,,406.5290000
Kepler-169 c,2014,,,0.000000,884,406.5290000
Kepler-169 c,2014,,,,,406.5290000
Kepler-169 c,2014,,,0.000000,1204,406.5290000
Kepler-169 c,2014,0.108,,,,406.5290000
Kepler-169 c,2014,,,,,406.5290000
Kepler-169 c,2014,,,,,406.5290000
Kepler-169 c,2014,,,0.000000,884,406.5290000
Kepler-169 c,2014,,,0.000000,884,406.5290000
Kepler-169 c,2014,0.118,,,,406.5290000
Kepler-169 b,2014,0.103,,,,406.5290000
Kepler-169 b,2014,,,0.000000,1096,406.5290000
Kepler-169 b,2014,,,0.000000,1096,406.5290000
Kepler-169 b,2014,,,,,406.5290000
Kepler-169 b,2014,,,0.000000,1487,406.5290000
Kepler-169 b,2014,,,0.000000,962,406.5290000
Kepler-169 b,2014,0.099,,,,406.5290000
Kepler-169 b,2014,0.101,,,,406.5290000
Kepler-169 b,2014,,,0.000000,1096,406.5290000
Kepler-169 b,2014,,,,,406.5290000
Kepler-1689 b,2020,,,0.000000,909,294.1220000
Kepler-1689 b,2020,,,0.000000,914,294.1220000
Kepler-1689 b,2020,0.084,,,,294.1220000
Kepler-1689 b,2020,,,,,294.1220000
Kepler-1689 b,2020,,,0.000000,879,294.1220000
Kepler-1689 b,2020,,,0.000000,909,294.1220000
Kepler-1689 b,2020,,,0.000000,909,294.1220000
Kepler-1688 b,2020,,,,,
Kepler-1688 b,2020,0.113,,,,
Kepler-1688 b,2020,,,0.000000,740,
Kepler-1688 b,2020,,,0.000000,1184,
Kepler-1688 b,2020,,,,,
Kepler-1688 b,2020,,,0.000000,772,
Kepler-1688 b,2020,,,0.000000,1184,
Kepler-1688 b,2020,,,0.000000,1184,
Kepler-1687 b,2020,,,,,417.0140000
Kepler-1687 b,2020,,,0.000000,578,417.0140000
Kepler-1687 b,2020,,,0.000000,578,417.0140000
Kepler-1687 b,2020,,,0.000000,598,417.0140000
Kepler-1687 b,2020,0.148,,,,417.0140000
Kepler-1687 b,2020,,,0.000000,607,417.0140000
Kepler-1687 b,2020,,,0.000000,578,417.0140000
Kepler-1686 b,2020,,,0.000000,913,729.8230000
Kepler-1686 b,2020,,,0.000000,913,729.8230000
Kepler-1686 b,2020,,,0.000000,898,729.8230000
Kepler-1686 b,2020,0.127,,,,729.8230000
Kepler-1686 b,2020,,,0.000000,913,729.8230000
Kepler-1686 b,2020,,,0.000000,913,729.8230000
Kepler-1686 b,2020,,,,,729.8230000
Kepler-1685 b,2020,,,0.000000,579,1141.8900000
Kepler-1685 b,2020,,,0.000000,625,1141.8900000
Kepler-1685 b,2020,,,,,1141.8900000
Kepler-1685 b,2020,0.230,,,,1141.8900000
Kepler-1685 b,2020,,,0.000000,625,1141.8900000
Kepler-1685 b,2020,,,0.000000,625,1141.8900000
Kepler-1685 b,2020,,,,,1141.8900000
Kepler-1685 b,2020,,,0.000000,625,1141.8900000
Kepler-1684 b,2020,,,,,621.9960000
Kepler-1684 b,2020,,,0.000000,341,621.9960000
Kepler-1684 b,2020,,,0.000000,347,621.9960000
Kepler-1684 b,2020,,,0.000000,337,621.9960000
Kepler-1684 b,2020,,,0.000000,341,621.9960000
Kepler-1684 b,2020,,,,,621.9960000
Kepler-1684 b,2020,,,0.000000,341,621.9960000
Kepler-1684 b,2020,0.256,,,,621.9960000
Kepler-1683 b,2020,,,0.000000,723,733.1430000
Kepler-1683 b,2020,,,0.000000,723,733.1430000
Kepler-1683 b,2020,,,0.000000,669,733.1430000
Kepler-1683 b,2020,,,0.000000,692,733.1430000
Kepler-1683 b,2020,,,0.000000,723,733.1430000
Kepler-1683 b,2020,,,,,733.1430000
Kepler-1683 b,2020,0.167,,,,733.1430000
Kepler-1683 b,2020,,,,,733.1430000
Kepler-1682 b,2020,,,0.000000,729,1159.8500000
Kepler-1682 b,2020,,,0.000000,729,1159.8500000
Kepler-1682 b,2020,,,0.000000,729,1159.8500000
Kepler-1682 b,2020,,,,,1159.8500000
Kepler-1682 b,2020,,,0.000000,725,1159.8500000
Kepler-1682 b,2020,0.258,,,,1159.8500000
Kepler-1682 b,2020,,,0.000000,694,1159.8500000
Kepler-1682 b,2020,,,,,1159.8500000
Kepler-1681 b,2020,,,0.000000,398,758.3000000
Kepler-1681 b,2020,,,,,758.3000000
Kepler-1681 b,2020,,,0.000000,387,758.3000000
Kepler-1681 b,2020,0.228,,,,758.3000000
Kepler-1681 b,2020,,,0.000000,442,758.3000000
Kepler-1681 b,2020,,,0.000000,387,758.3000000
Kepler-1681 b,2020,,,,,758.3000000
Kepler-1681 b,2020,,,0.000000,387,758.3000000
Kepler-1680 b,2020,,,0.000000,771,310.3150000
Kepler-1680 b,2020,,,0.000000,771,310.3150000
Kepler-1680 b,2020,,,0.000000,771,310.3150000
Kepler-1680 b,2020,,,0.000000,771,310.3150000
Kepler-1680 b,2020,0.121,,,,310.3150000
Kepler-1680 b,2020,,,0.000000,1073,310.3150000
Kepler-1680 b,2020,,,,,310.3150000
Kepler-1680 b,2020,,,,,310.3150000
Kepler-168 c,2014,0.331,,,,1343.6000000
Kepler-168 c,2014,,,,,1343.6000000
Kepler-168 c,2014,,,,,1343.6000000
Kepler-168 c,2014,0.298,,,,1343.6000000
Kepler-168 c,2014,,,0.000000,862,1343.6000000
Kepler-168 c,2014,,,,,1343.6000000
Kepler-168 c,2014,0.240,,,,1343.6000000
Kepler-168 c,2014,,,0.000000,870,1343.6000000
Kepler-168 c,2014,,,0.000000,838,1343.6000000
Kepler-168 c,2014,,,0.000000,870,1343.6000000
Kepler-168 c,2014,,,0.000000,870,1343.6000000
Kepler-168 b,2014,,,0.000000,1252,1343.6000000
Kepler-168 b,2014,,,,,1343.6000000
Kepler-168 b,2014,,,,,1343.6000000
Kepler-168 b,2014,0.189,,,,1343.6000000
Kepler-168 b,2014,,,0.000000,1252,1343.6000000
Kepler-168 b,2014,,,0.000000,1240,1343.6000000
Kepler-168 b,2014,0.165,,,,1343.6000000
Kepler-168 b,2014,0.130,,,,1343.6000000
Kepler-168 b,2014,,,0.000000,1252,1343.6000000
Kepler-168 b,2014,,,0.000000,1201,1343.6000000
Kepler-1679 b,2020,0.185,,,,909.2800000
Kepler-1679 b,2020,,,0.000000,797,909.2800000
Kepler-1679 b,2020,,,0.000000,813,909.2800000
Kepler-1679 b,2020,,,0.000000,813,909.2800000
Kepler-1679 b,2020,,,0.000000,813,909.2800000
Kepler-1679 b,2020,,,,,909.2800000
Kepler-1679 b,2020,,,0.000000,813,909.2800000
Kepler-1679 b,2020,,,,,909.2800000
Kepler-1678 b,2020,,,0.000000,337,847.3390000
Kepler-1678 b,2020,,,0.000000,337,847.3390000
Kepler-1678 b,2020,,,,,847.3390000
Kepler-1678 b,2020,,,0.000000,337,847.3390000
Kepler-1678 b,2020,0.295,,,,847.3390000
Kepler-1678 b,2020,,,0.000000,329,847.3390000
Kepler-1678 b,2020,,,0.000000,347,847.3390000
Kepler-1678 b,2020,,,,,847.3390000
Kepler-1677 b,2020,,,0.000000,712,735.3690000
Kepler-1677 b,2020,,,0.000000,726,735.3690000
Kepler-1677 b,2020,0.241,,,,735.3690000
Kepler-1677 b,2020,,,,,735.3690000
Kepler-1677 b,2020,,,0.000000,681,735.3690000
Kepler-1677 b,2020,,,0.000000,726,735.3690000
Kepler-1677 b,2020,,,0.000000,726,735.3690000
Kepler-1677 b,2020,,,,,735.3690000
Kepler-1676 b,2020,,,0.000000,782,
Kepler-1676 b,2020,,,0.000000,613,
Kepler-1676 b,2020,,,0.000000,613,
Kepler-1676 b,2020,,,,,
Kepler-1676 b,2020,,,0.000000,613,
Kepler-1676 b,2020,,,0.000000,608,
Kepler-1676 b,2020,0.301,,,,
Kepler-1675 b,2020,,,,,651.1170000
Kepler-1675 b,2020,0.279,,,,651.1170000
Kepler-1675 b,2020,,,0.000000,465,651.1170000
Kepler-1675 b,2020,,,0.000000,493,651.1170000
Kepler-1675 b,2020,,,,,651.1170000
Kepler-1675 b,2020,,,0.000000,493,651.1170000
Kepler-1675 b,2020,,,0.000000,493,651.1170000
Kepler-1675 b,2020,,,0.000000,465,651.1170000
Kepler-1674 b,2020,,,,,1012.4800000
Kepler-1674 b,2020,,,,,1012.4800000
Kepler-1674 b,2020,,,0.000000,419,1012.4800000
Kepler-1674 b,2020,,,0.000000,419,1012.4800000
Kepler-1674 b,2020,0.286,,,,1012.4800000
Kepler-1674 b,2020,,,0.000000,417,1012.4800000
Kepler-1674 b,2020,,,0.000000,419,1012.4800000
Kepler-1674 b,2020,,,0.000000,415,1012.4800000
Kepler-1673 b,2020,,,0.000000,611,727.1870000
Kepler-1673 b,2020,0.262,,,,727.1870000
Kepler-1673 b,2020,,,,,727.1870000
Kepler-1673 b,2020,,,,,727.1870000
Kepler-1673 b,2020,,,0.000000,604,727.1870000
Kepler-1673 b,2020,,,0.000000,604,727.1870000
Kepler-1673 b,2020,,,0.000000,597,727.1870000
Kepler-1673 b,2020,,,0.000000,604,727.1870000
Kepler-1672 b,2020,,,0.000000,423,391.1810000
Kepler-1672 b,2020,,,0.000000,411,391.1810000
Kepler-1672 b,2020,0.265,,,,391.1810000
Kepler-1672 b,2020,,,0.000000,411,391.1810000
Kepler-1672 b,2020,,,0.000000,425,391.1810000
Kepler-1672 b,2020,,,0.000000,411,391.1810000
Kepler-1672 b,2020,,,,,391.1810000
Kepler-1672 b,2020,,,,,391.1810000
Kepler-1671 b,2020,0.118,,,,357.0590000
Kepler-1671 b,2020,,,0.000000,984,357.0590000
Kepler-1671 b,2020,,,0.000000,984,357.0590000
Kepler-1671 b,2020,,,,,357.0590000
Kepler-1671 b,2020,,,0.000000,993,357.0590000
Kepler-1671 b,2020,,,,,357.0590000
Kepler-1671 b,2020,,,0.000000,984,357.0590000
Kepler-1671 b,2020,,,0.000000,962,357.0590000
Kepler-1670 b,2020,,,0.000000,734,2065.9800000
Kepler-1670 b,2020,0.299,,,,2065.9800000
Kepler-1670 b,2020,,,0.000000,734,2065.9800000
Kepler-1670 b,2020,,,0.000000,717,2065.9800000
Kepler-1670 b,2020,,,0.000000,731,2065.9800000
Kepler-1670 b,2020,,,,,2065.9800000
Kepler-1670 b,2020,,,0.000000,734,2065.9800000
Kepler-1670 b,2020,,,,,2065.9800000
Kepler-167 e,2016,0.906,,0.062000,131,341.9080000
Kepler-167 e,2016,0.888,,,,341.9080000
Kepler-167 e,2016,,,,,341.9080000
Kepler-167 e,2016,,,0.000000,196,341.9080000
Kepler-167 e,2016,,,0.000000,144,341.9080000
Kepler-167 e,2016,,,,,341.9080000
Kepler-167 e,2016,,,0.000000,129,341.9080000
Kepler-167 e,2016,,,0.000000,144,341.9080000
Kepler-167 e,2016,0.906,1.01000,0.290000,134,341.9080000
Kepler-167 d,2016,0.110,,0.000000,538,341.9080000
Kepler-167 d,2016,,,,,341.9080000
Kepler-167 d,2016,,,,,341.9080000
Kepler-167 d,2016,,,,,341.9080000
Kepler-167 d,2016,0.107,,0.120000,536,341.9080000
Kepler-167 d,2016,,,0.000000,473,341.9080000
Kepler-167 d,2016,,,0.000000,527,341.9080000
Kepler-167 d,2016,0.106,,,,341.9080000
Kepler-167 d,2016,0.115,,,,341.9080000
Kepler-167 d,2016,,,0.000000,527,341.9080000
Kepler-167 d,2016,,,0.000000,527,341.9080000
Kepler-167 d,2016,,,0.000000,489,341.9080000
Kepler-167 c,2014,0.149,,0.000000,771,341.9080000
Kepler-167 c,2014,,,,,341.9080000
Kepler-167 c,2014,,,0.000000,678,341.9080000
Kepler-167 c,2014,,,0.000000,755,341.9080000
Kepler-167 c,2014,,,0.000000,705,341.9080000
Kepler-167 c,2014,,,0.000000,755,341.9080000
Kepler-167 c,2014,,,,,341.9080000
Kepler-167 c,2014,0.144,,,,341.9080000
Kepler-167 c,2014,,,0.000000,755,341.9080000
Kepler-167 c,2014,,,,,341.9080000
Kepler-167 c,2014,0.131,,,,341.9080000
Kepler-167 c,2014,0.122,,,,341.9080000
Kepler-167 c,2014,0.138,,0.000000,768,341.9080000
Kepler-167 b,2014,0.136,,,,341.9080000
Kepler-167 b,2014,0.129,,,,341.9080000
Kepler-167 b,2014,0.144,,0.000000,914,341.9080000
Kepler-167 b,2014,,,,,341.9080000
Kepler-167 b,2014,,,0.000000,836,341.9080000
Kepler-167 b,2014,0.153,,0.000000,918,341.9080000
Kepler-167 b,2014,,,0.000000,899,341.9080000
Kepler-167 b,2014,,,0.000000,807,341.9080000
Kepler-167 b,2014,,,0.000000,899,341.9080000
Kepler-167 b,2014,,,0.000000,899,341.9080000
Kepler-167 b,2014,,,,,341.9080000
Kepler-167 b,2014,0.136,,,,341.9080000
Kepler-167 b,2014,,,,,341.9080000
Kepler-1669 d,2023,,,,,543.4440000
Kepler-1669 d,2023,,,0.000000,626,543.4440000
Kepler-1669 d,2023,,,0.000000,626,543.4440000
Kepler-1669 d,2023,0.143,,,,543.4440000
Kepler-1669 d,2023,,,0.000000,626,543.4440000
Kepler-1669 d,2023,,,0.000000,669,543.4440000
Kepler-1669 d,2023,,,0.000000,654,543.4440000
Kepler-1669 c,2021,,,0.000000,946,543.4440000
Kepler-1669 c,2021,,,,,543.4440000
Kepler-1669 c,2021,,,0.000000,897,543.4440000
Kepler-1669 c,2021,,,0.000000,958,543.4440000
Kepler-1669 c,2021,,,0.000000,897,543.4440000
Kepler-1669 c,2021,,,0.000000,897,543.4440000
Kepler-1669 c,2021,0.170,,,,543.4440000
Kepler-1669 b,2020,,,0.000000,496,543.4440000
Kepler-1669 b,2020,,,0.000000,516,543.4440000
Kepler-1669 b,2020,,,0.000000,530,543.4440000
Kepler-1669 b,2020,,,0.000000,496,543.4440000
Kepler-1669 b,2020,,,,,543.4440000
Kepler-1669 b,2020,,,0.000000,496,543.4440000
Kepler-1669 b,2020,,,,,543.4440000
Kepler-1669 b,2020,0.248,,,,543.4440000
Kepler-1668 b,2020,,,0.000000,721,1335.6400000
Kepler-1668 b,2020,0.388,,,,1335.6400000
Kepler-1668 b,2020,,,,,1335.6400000
Kepler-1668 b,2020,,,0.000000,721,1335.6400000
Kepler-1668 b,2020,,,0.000000,721,1335.6400000
Kepler-1668 b,2020,,,0.000000,634,1335.6400000
Kepler-1668 b,2020,,,,,1335.6400000
Kepler-1668 b,2020,,,0.000000,721,1335.6400000
Kepler-1667 b,2020,,,,,626.8190000
Kepler-1667 b,2020,,,0.000000,520,626.8190000
Kepler-1667 b,2020,,,0.000000,520,626.8190000
Kepler-1667 b,2020,,,,,626.8190000
Kepler-1667 b,2020,0.266,,,,626.8190000
Kepler-1667 b,2020,,,0.000000,515,626.8190000
Kepler-1667 b,2020,,,0.000000,655,626.8190000
Kepler-1667 b,2020,,,0.000000,520,626.8190000
Kepler-1666 c,2020,,,0.000000,578,1379.3700000
Kepler-1666 c,2020,,,0.000000,585,1379.3700000
Kepler-1666 c,2020,0.289,,,,1379.3700000
Kepler-1666 c,2020,,,0.000000,578,1379.3700000
Kepler-1666 c,2020,,,,,1379.3700000
Kepler-1666 c,2020,,,0.000000,578,1379.3700000
Kepler-1666 c,2020,,,0.000000,578,1379.3700000
Kepler-1666 c,2020,,,,,1379.3700000
Kepler-1666 b,2020,,,0.000000,672,1379.3700000
Kepler-1666 b,2020,,,0.000000,672,1379.3700000
Kepler-1666 b,2020,,,,,1379.3700000
Kepler-1666 b,2020,,,,,1379.3700000
Kepler-1666 b,2020,0.257,,,,1379.3700000
Kepler-1666 b,2020,,,0.000000,672,1379.3700000
Kepler-1666 b,2020,,,0.000000,672,1379.3700000
Kepler-1666 b,2020,,,0.000000,680,1379.3700000
Kepler-1665 b,2020,,,0.000000,655,335.5150000
Kepler-1665 b,2020,,,0.000000,655,335.5150000
Kepler-1665 b,2020,,,,,335.5150000
Kepler-1665 b,2020,,,0.000000,641,335.5150000
Kepler-1665 b,2020,,,,,335.5150000
Kepler-1665 b,2020,0.253,,,,335.5150000
Kepler-1665 b,2020,,,0.000000,906,335.5150000
Kepler-1665 b,2020,,,0.000000,655,335.5150000
Kepler-1664 b,2020,,,0.000000,781,626.6910000
Kepler-1664 b,2020,,,,,626.6910000
Kepler-1664 b,2020,0.271,,,,626.6910000
Kepler-1664 b,2020,,,0.000000,810,626.6910000
Kepler-1664 b,2020,,,0.000000,810,626.6910000
Kepler-1664 b,2020,,,,,626.6910000
Kepler-1664 b,2020,,,0.000000,776,626.6910000
Kepler-1664 b,2020,,,0.000000,810,626.6910000
Kepler-1663 b,2020,,,0.000000,414,337.9260000
Kepler-1663 b,2020,0.295,,,,337.9260000
Kepler-1663 b,2020,,,0.000000,355,337.9260000
Kepler-1663 b,2020,,,,,337.9260000
Kepler-1663 b,2020,,,,,337.9260000
Kepler-1663 b,2020,,,0.000000,355,337.9260000
Kepler-1663 b,2020,,,0.000000,355,337.9260000
Kepler-1663 b,2020,,,0.000000,362,337.9260000
Kepler-1661 b,2020,0.345,0.05349,0.057000,243,410.6070000
Kepler-166 d,2016,,,0.000000,1326,603.5300000
Kepler-166 d,2016,,,,,603.5300000
Kepler-166 d,2016,,,,,603.5300000
Kepler-166 d,2016,0.149,,,,603.5300000
Kepler-166 d,2016,0.154,,,,603.5300000
Kepler-166 d,2016,,,0.000000,1326,603.5300000
Kepler-166 d,2016,,,0.000000,1336,603.5300000
Kepler-166 d,2016,,,0.000000,1313,603.5300000
Kepler-166 d,2016,,,,,603.5300000
Kepler-166 d,2016,,,0.000000,1326,603.5300000
Kepler-166 c,2014,,,0.000000,473,603.5300000
Kepler-166 c,2014,0.212,,,,603.5300000
Kepler-166 c,2014,0.225,,,,603.5300000
Kepler-166 c,2014,,,,,603.5300000
Kepler-166 c,2014,,,0.000000,468,603.5300000
Kepler-166 c,2014,,,0.000000,473,603.5300000
Kepler-166 c,2014,,,,,603.5300000
Kepler-166 c,2014,,,0.000000,475,603.5300000
Kepler-166 c,2014,,,,,603.5300000
Kepler-166 c,2014,0.244,,,,603.5300000
Kepler-166 c,2014,,,0.000000,473,603.5300000
Kepler-166 b,2014,,,0.000000,780,603.5300000
Kepler-166 b,2014,,,,,603.5300000
Kepler-166 b,2014,,,,,603.5300000
Kepler-166 b,2014,0.216,,,,603.5300000
Kepler-166 b,2014,,,0.000000,782,603.5300000
Kepler-166 b,2014,,,0.000000,780,603.5300000
Kepler-166 b,2014,0.236,,,,603.5300000
Kepler-166 b,2014,,,0.000000,772,603.5300000
Kepler-166 b,2014,,,,,603.5300000
Kepler-166 b,2014,0.203,,,,603.5300000
Kepler-166 b,2014,,,0.000000,780,603.5300000
Kepler-1658 b,2019,,,0.000000,2035,788.2380000
Kepler-1658 b,2019,1.500,,,2307,788.2380000
Kepler-1658 b,2019,,,0.000000,2035,788.2380000
Kepler-1658 b,2019,,,,,788.2380000
Kepler-1658 b,2019,,,0.000000,2035,788.2380000
Kepler-1658 b,2019,,,0.000000,2034,788.2380000
Kepler-1658 b,2019,1.070,5.88000,0.062800,,788.2380000
Kepler-1658 b,2019,,,0.000000,1923,788.2380000
Kepler-1656 c,2022,,0.40000,0.527000,,185.8750000
Kepler-1656 b,2018,,0.15000,0.838000,,185.8750000
Kepler-1656 b,2018,,,0.000000,563,185.8750000
Kepler-1656 b,2018,0.435,,,581,185.8750000
Kepler-1656 b,2018,,,0.000000,563,185.8750000
Kepler-1656 b,2018,,,0.000000,563,185.8750000
Kepler-1656 b,2018,,,,,185.8750000
Kepler-1656 b,2018,,,0.000000,581,185.8750000
Kepler-1656 b,2018,,,,,185.8750000
Kepler-1656 b,2018,0.448,0.15291,0.836000,651,185.8750000
Kepler-1656 b,2018,,,0.000000,570,185.8750000
Kepler-1655 b,2018,0.197,0.01699,0.190000,938,213.2600000
Kepler-1655 b,2018,,,0.000000,861,213.2600000
Kepler-1655 b,2018,0.197,0.01573,,,213.2600000
Kepler-1655 b,2018,,,0.000000,863,213.2600000
Kepler-1655 b,2018,,,,,213.2600000
Kepler-1655 b,2018,,,0.000000,861,213.2600000
Kepler-1655 b,2018,,,,,213.2600000
Kepler-1655 b,2018,,,0.000000,861,213.2600000
Kepler-1655 b,2018,,,0.000000,899,213.2600000
Kepler-1655 b,2018,0.204,,,,213.2600000
Kepler-1654 b,2018,0.819,0.50000,0.260000,206,568.1170000
Kepler-1653 b,2017,,,,,
Kepler-1653 b,2017,,,0.000000,271,
Kepler-1653 b,2017,,,0.000000,257,
Kepler-1653 b,2017,,,,,
Kepler-1653 b,2017,0.194,,,284,
Kepler-1653 b,2017,0.221,,,,
Kepler-1653 b,2017,,,0.000000,257,
Kepler-1653 b,2017,,,0.000000,257,
Kepler-1652 b,2017,,,,,
Kepler-1652 b,2017,0.143,,,268,
Kepler-1652 b,2017,,,0.000000,229,
Kepler-1652 b,2017,,,0.000000,288,
Kepler-1652 b,2017,,,,,
Kepler-1652 b,2017,,,0.000000,242,
Kepler-1652 b,2017,,,0.000000,229,
Kepler-1652 b,2017,,,0.000000,229,
Kepler-1651 b,2017,,,0.000000,353,66.4074000
Kepler-1651 b,2017,,,0.000000,353,66.4074000
Kepler-1651 b,2017,0.164,,0.130000,,66.4074000
Kepler-1651 b,2017,0.188,,,412,66.4074000
Kepler-1651 b,2017,,,0.000000,320,66.4074000
Kepler-1651 b,2017,,,0.000000,393,66.4074000
Kepler-1651 b,2017,,,0.000000,353,66.4074000
Kepler-1651 b,2017,,,,,66.4074000
Kepler-1650 b,2017,,,0.000000,774,134.3970000
Kepler-1650 b,2017,,,0.000000,602,134.3970000
Kepler-1650 b,2017,,,0.000000,582,134.3970000
Kepler-1650 b,2017,0.086,,0.010000,,134.3970000
Kepler-1650 b,2017,,,,,134.3970000
Kepler-1650 b,2017,0.120,,,,134.3970000
Kepler-1650 b,2017,,,,,134.3970000
Kepler-1650 b,2017,,,0.000000,582,134.3970000
Kepler-1650 b,2017,,,0.000000,582,134.3970000
Kepler-165 c,2014,0.203,,,,560.8850000
Kepler-165 c,2014,,,0.000000,581,560.8850000
Kepler-165 c,2014,,,0.000000,613,560.8850000
